run_id,seed,selector,ckpt_id,epoch,tau,score,oracle_score,regret,ratio,final_score
F01_seed_466,466,min_loss,61,1500,0.8,1.93006294,1.10425757,0.8258053700000001,1.747837635380666,1.93006294
F01_seed_466,466,min_loss_ema,61,1500,0.8,1.93006294,1.10425757,0.8258053700000001,1.747837635380666,1.93006294
F01_seed_467,467,oracle,29,700,0.8,0.76307129,0.76307129,0.0,1.0,0.89510671
F01_seed_467,467,lasso,33,800,0.8,0.85369731,0.76307129,0.09062602000000008,1.118764814228563,0.89510671
F01_seed_467,467,final,61,1500,0.8,0.89510671,0.76307129,0.13203542000000001,1.173031565635237,0.89510671
F01_seed_467,467,min_loss,61,1500,0.8,0.89510671,0.76307129,0.13203542000000001,1.173031565635237,0.89510671
F01_seed_467,467,min_loss_ema,61,1500,0.8,0.89510671,0.76307129,0.13203542000000001,1.173031565635237,0.89510671
F01_seed_468,468,oracle,30,725,0.8,0.60446963,0.60446963,0.0,1.0,1.40665899
F01_seed_468,468,lasso,32,775,0.8,0.71836118,0.60446963,0.11389155000000006,1.1884156694522436,1.40665899
F01_seed_468,468,final,61,1500,0.8,1.40665899,0.60446963,0.80218936,2.3270962182169517,1.40665899
F01_seed_468,468,min_loss,61,1500,0.8,1.40665899,0.60446963,0.80218936,2.3270962182169517,1.40665899
F01_seed_468,468,min_loss_ema,61,1500,0.8,1.40665899,0.60446963,0.80218936,2.3270962182169517,1.40665899
F01_seed_469,469,oracle,28,675,0.8,0.55982906,0.55982906,0.0,1.0,1.87069323
F01_seed_469,469,lasso,29,700,0.8,0.62536244,0.55982906,0.06553337999999997,1.117059625307768,1.87069323
F01_seed_469,469,final,61,1500,0.8,1.87069323,0.55982906,1.31086417,3.341543631193422,1.87069323
F01_seed_469,469,min_loss,60,1475,0.8,1.89076522,0.55982906,1.33093616,3.3773974148465964,1.87069323
F01_seed_469,469,min_loss_ema,61,1500,0.8,1.87069323,0.55982906,1.31086417,3.341543631193422,1.87069323
F01_seed_470,470,oracle,34,825,0.8,0.67428347,0.67428347,0.0,1.0,2.00300737
F01_seed_470,470,lasso,26,625,0.8,0.87766294,0.67428347,0.20337947,1.3016230992582394,2.00300737
F01_seed_470,470,final,61,1500,0.8,2.00300737,0.67428347,1.3287239000000002,2.970571664762893,2.00300737
F01_seed_470,470,min_loss,61,1500,0.8,2.00300737,0.67428347,1.3287239000000002,2.970571664762893,2.00300737
F01_seed_470,470,min_loss_ema,61,1500,0.8,2.00300737,0.67428347,1.3287239000000002,2.970571664762893,2.00300737
F01_seed_471,471,oracle,38,925,0.8,0.87896405,0.87896405,0.0,1.0,1.14318691
F01_seed_471,471,lasso,34,825,0.8,0.91764682,0.87896405,0.03868276999999998,1.044009501867568,1.14318691
F01_seed_471,471,final,61,1500,0.8,1.14318691,0.87896405,0.26422286000000006,1.300607129495228,1.14318691
F01_seed_471,471,min_loss,61,1500,0.8,1.14318691,0.87896405,0.26422286000000006,1.300607129495228,1.14318691
F01_seed_471,471,min_loss_ema,61,1500,0.8,1.14318691,0.87896405,0.26422286000000006,1.300607129495228,1.14318691
F01_seed_472,472,oracle,25,600,0.8,1.14659114,1.14659114,0.0,1.0,2.51808988
F01_seed_472,472,lasso,29,700,0.8,1.23233395,1.14659114,0.08574280999999995,1.0747806319173197,2.51808988
F01_seed_472,472,final,61,1500,0.8,2.51808988,1.14659114,1.3714987399999998,2.1961532687231475,2.51808988
F01_seed_472,472,min_loss,61,1500,0.8,2.51808988,1.14659114,1.3714987399999998,2.1961532687231475,2.51808988
F01_seed_472,472,min_loss_ema,61,1500,0.8,2.51808988,1.14659114,1.3714987399999998,2.1961532687231475,2.51808988
F01_seed_473,473,oracle,26,625,0.8,0.59551512,0.59551512,0.0,1.0,1.85443001
F01_seed_473,473,lasso,29,700,0.8,0.6723242,0.59551512,0.07680908000000009,1.128979227261266,1.85443001
F01_seed_473,473,final,61,1500,0.8,1.85443001,0.59551512,1.25891489,3.113993159401226,1.85443001
F01_seed_473,473,min_loss,61,1500,0.8,1.85443001,0.59551512,1.25891489,3.113993159401226,1.85443001
F01_seed_473,473,min_loss_ema,61,1500,0.8,1.85443001,0.59551512,1.25891489,3.113993159401226,1.85443001
F01_seed_474,474,oracle,27,650,0.8,0.48331973,0.48331973,0.0,1.0,1.18406375
F01_seed_474,474,lasso,27,650,0.8,0.48331973,0.48331973,0.0,1.0,1.18406375
F01_seed_474,474,final,61,1500,0.8,1.18406375,0.48331973,0.7007440199999999,2.4498560197408037,1.18406375
F01_seed_474,474,min_loss,60,1475,0.8,1.26759639,0.48331973,0.78427666,2.6226870357640895,1.18406375
F01_seed_474,474,min_loss_ema,61,1500,0.8,1.18406375,0.48331973,0.7007440199999999,2.4498560197408037,1.18406375
F01_seed_475,475,oracle,23,550,0.8,1.07776663,1.07776663,0.0,1.0,1.90953011
F01_seed_475,475,lasso,26,625,0.8,1.23244472,1.07776663,0.15467809,1.1435172380499479,1.90953011
F01_seed_475,475,final,61,1500,0.8,1.90953011,1.07776663,0.83176348,1.7717472937531942,1.90953011
F01_seed_475,475,min_loss,61,1500,0.8,1.90953011,1.07776663,0.83176348,1.7717472937531942,1.90953011
F01_seed_475,475,min_loss_ema,61,1500,0.8,1.90953011,1.07776663,0.83176348,1.7717472937531942,1.90953011
F01_seed_476,476,oracle,10,250,0.8,0.70889143,0.70889143,0.0,1.0,1.80223675
F01_seed_476,476,lasso,30,725,0.8,1.18525701,0.70889143,0.47636557999999996,1.6719866538660229,1.80223675
F01_seed_476,476,final,61,1500,0.8,1.80223675,0.70889143,1.09334532,2.5423311296061235,1.80223675
F01_seed_476,476,min_loss,61,1500,0.8,1.80223675,0.70889143,1.09334532,2.5423311296061235,1.80223675
F01_seed_476,476,min_loss_ema,61,1500,0.8,1.80223675,0.70889143,1.09334532,2.5423311296061235,1.80223675
F01_seed_477,477,oracle,20,475,0.8,0.63177655,0.63177655,0.0,1.0,1.3617778
F01_seed_477,477,lasso,26,625,0.8,0.7253849,0.63177655,0.09360835,1.1481668637432016,1.3617778
F01_seed_477,477,final,61,1500,0.8,1.3617778,0.63177655,0.73000125,2.1554737984497843,1.3617778
F01_seed_477,477,min_loss,61,1500,0.8,1.3617778,0.63177655,0.73000125,2.1554737984497843,1.3617778
F01_seed_477,477,min_loss_ema,61,1500,0.8,1.3617778,0.63177655,0.73000125,2.1554737984497843,1.3617778
F01_seed_478,478,oracle,29,700,0.8,1.2583591,1.2583591,0.0,1.0,2.67029251
F01_seed_478,478,lasso,28,675,0.8,1.27806344,1.2583591,0.019704339999999876,1.0156587575041178,2.67029251
F01_seed_478,478,final,61,1500,0.8,2.67029251,1.2583591,1.4119334099999998,2.122043310212482,2.67029251
F01_seed_478,478,min_loss,59,1450,0.8,2.5362516,1.2583591,1.2778924999999999,2.0155229139281463,2.67029251
F01_seed_478,478,min_loss_ema,61,1500,0.8,2.67029251,1.2583591,1.4119334099999998,2.122043310212482,2.67029251
F01_seed_479,479,oracle,24,575,0.8,1.16844956,1.16844956,0.0,1.0,1.75370097
F01_seed_479,479,lasso,32,775,0.8,1.2531175,1.16844956,0.08466794000000011,1.0724617843152768,1.75370097
F01_seed_479,479,final,61,1500,0.8,1.75370097,1.16844956,0.5852514099999999,1.5008786258604094,1.75370097
F01_seed_479,479,min_loss,61,1500,0.8,1.75370097,1.16844956,0.5852514099999999,1.5008786258604094,1.75370097
F01_seed_479,479,min_loss_ema,61,1500,0.8,1.75370097,1.16844956,0.5852514099999999,1.5008786258604094,1.75370097
F01_seed_480,480,oracle,31,750,0.8,1.125512,1.125512,0.0,1.0,2.6325742
F01_seed_480,480,lasso,33,800,0.8,1.20018814,1.125512,0.07467614,1.0663485951282616,2.6325742
F01_seed_480,480,final,61,1500,0.8,2.6325742,1.125512,1.5070622,2.3390014500067524,2.6325742
F01_seed_480,480,min_loss,61,1500,0.8,2.6325742,1.125512,1.5070622,2.3390014500067524,2.6325742
F01_seed_480,480,min_loss_ema,61,1500,0.8,2.6325742,1.125512,1.5070622,2.3390014500067524,2.6325742
F01_seed_481,481,oracle,24,575,0.8,0.7386167,0.7386167,0.0,1.0,1.51741633
F01_seed_481,481,lasso,29,700,0.8,0.74567886,0.7386167,0.0070621600000000395,1.0095613326912323,1.51741633
F01_seed_481,481,final,61,1500,0.8,1.51741633,0.7386167,0.7787996300000001,2.054402953521089,1.51741633
F01_seed_481,481,min_loss,60,1475,0.8,1.57995281,0.7386167,0.84133611,2.1390699804106785,1.51741633
F01_seed_481,481,min_loss_ema,61,1500,0.8,1.51741633,0.7386167,0.7787996300000001,2.054402953521089,1.51741633
F01_seed_482,482,oracle,34,825,0.8,0.6544937,0.6544937,0.0,1.0,1.86887585
F01_seed_482,482,lasso,32,775,0.8,0.74214826,0.6544937,0.08765456000000005,1.1339272784443915,1.86887585
F01_seed_482,482,final,61,1500,0.8,1.86887585,0.6544937,1.21438215,2.8554527721198846,1.86887585
F01_seed_482,482,min_loss,60,1475,0.8,1.66165135,0.6544937,1.0071576500000001,2.5388347511977583,1.86887585
F01_seed_482,482,min_loss_ema,61,1500,0.8,1.86887585,0.6544937,1.21438215,2.8554527721198846,1.86887585
F01_seed_483,483,oracle,20,475,0.8,1.16206589,1.16206589,0.0,1.0,2.96257474
F01_seed_483,483,lasso,30,725,0.8,1.35520473,1.16206589,0.19313884000000003,1.166203002482071,2.96257474
F01_seed_483,483,final,61,1500,0.8,2.96257474,1.16206589,1.80050885,2.5494034077534105,2.96257474
F01_seed_483,483,min_loss,59,1450,0.8,2.76220416,1.16206589,1.60013827,2.376977229750716,2.96257474
F01_seed_483,483,min_loss_ema,61,1500,0.8,2.96257474,1.16206589,1.80050885,2.5494034077534105,2.96257474
F01_seed_484,484,oracle,31,750,0.8,0.96000345,0.96000345,0.0,1.0,1.06686847
F01_seed_484,484,lasso,34,825,0.8,1.02334228,0.96000345,0.06333883000000007,1.0659777108092685,1.06686847
F01_seed_484,484,final,61,1500,0.8,1.06686847,0.96000345,0.10686501999999998,1.1113173291200151,1.06686847
F01_seed_484,484,min_loss,61,1500,0.8,1.06686847,0.96000345,0.10686501999999998,1.1113173291200151,1.06686847
F01_seed_484,484,min_loss_ema,61,1500,0.8,1.06686847,0.96000345,0.10686501999999998,1.1113173291200151,1.06686847
F01_seed_485,485,oracle,28,675,0.8,0.45178692,0.45178692,0.0,1.0,2.01158679
F01_seed_485,485,lasso,35,850,0.8,0.59692269,0.45178692,0.14513577,1.3212482778385881,2.01158679
F01_seed_485,485,final,61,1500,0.8,2.01158679,0.45178692,1.55979987,4.452512237406077,2.01158679
F01_seed_485,485,min_loss,60,1475,0.8,2.01016915,0.45178692,1.5583822299999999,4.449374386491756,2.01158679
F01_seed_485,485,min_loss_ema,61,1500,0.8,2.01158679,0.45178692,1.55979987,4.452512237406077,2.01158679
F01_seed_486,486,oracle,39,950,0.8,0.66008127,0.66008127,0.0,1.0,1.37215829
F01_seed_486,486,lasso,34,825,0.8,0.84635145,0.66008127,0.18627017999999995,1.2821927972596465,1.37215829
F01_seed_486,486,final,61,1500,0.8,1.37215829,0.66008127,0.71207702,2.0787717397283516,1.37215829
F01_seed_486,486,min_loss,60,1475,0.8,1.20088373,0.66008127,0.5408024599999999,1.819296781440261,1.37215829
F01_seed_486,486,min_loss_ema,61,1500,0.8,1.37215829,0.66008127,0.71207702,2.0787717397283516,1.37215829
F01_seed_487,487,oracle,34,825,0.8,0.56574867,0.56574867,0.0,1.0,1.03494042
F01_seed_487,487,lasso,30,725,0.8,0.68513145,0.56574867,0.11938278000000002,1.211017340968738,1.03494042
F01_seed_487,487,final,61,1500,0.8,1.03494042,0.56574867,0.46919175000000013,1.8293289491957625,1.03494042
F01_seed_487,487,min_loss,60,1475,0.8,1.04838255,0.56574867,0.48263387999999996,1.853088845971127,1.03494042
F01_seed_487,487,min_loss_ema,61,1500,0.8,1.03494042,0.56574867,0.46919175000000013,1.8293289491957625,1.03494042
F01_seed_488,488,oracle,26,625,0.8,0.96207609,0.96207609,0.0,1.0,1.7246635
F01_seed_488,488,lasso,28,675,0.8,1.04475186,0.96207609,0.08267577000000004,1.085934751792865,1.7246635
F01_seed_488,488,final,61,1500,0.8,1.7246635,0.96207609,0.7625874099999999,1.7926477104321341,1.7246635
F01_seed_488,488,min_loss,61,1500,0.8,1.7246635,0.96207609,0.7625874099999999,1.7926477104321341,1.7246635
F01_seed_488,488,min_loss_ema,61,1500,0.8,1.7246635,0.96207609,0.7625874099999999,1.7926477104321341,1.7246635
F01_seed_489,489,oracle,20,475,0.8,0.68682549,0.68682549,0.0,1.0,1.24424038
F01_seed_489,489,lasso,32,775,0.8,0.84880298,0.68682549,0.16197748999999995,1.2358350008238628,1.24424038
F01_seed_489,489,final,61,1500,0.8,1.24424038,0.68682549,0.5574148899999999,1.8115815416227488,1.24424038
F01_seed_489,489,min_loss,61,1500,0.8,1.24424038,0.68682549,0.5574148899999999,1.8115815416227488,1.24424038
F01_seed_489,489,min_loss_ema,61,1500,0.8,1.24424038,0.68682549,0.5574148899999999,1.8115815416227488,1.24424038
F01_seed_490,490,oracle,42,1025,0.8,0.90937481,0.90937481,0.0,1.0,1.13069134
F01_seed_490,490,lasso,36,875,0.8,1.0076061,0.90937481,0.09823129000000008,1.1080206851122256,1.13069134
F01_seed_490,490,final,61,1500,0.8,1.13069134,0.90937481,0.22131653000000007,1.2433721800585174,1.13069134
F01_seed_490,490,min_loss,61,1500,0.8,1.13069134,0.90937481,0.22131653000000007,1.2433721800585174,1.13069134
F01_seed_490,490,min_loss_ema,61,1500,0.8,1.13069134,0.90937481,0.22131653000000007,1.2433721800585174,1.13069134
F01_seed_491,491,oracle,11,275,0.8,0.94921328,0.94921328,0.0,1.0,1.20203579
F01_seed_491,491,lasso,27,650,0.8,1.36263401,0.94921328,0.41342073,1.435540398254858,1.20203579
F01_seed_491,491,final,61,1500,0.8,1.20203579,0.94921328,0.25282251,1.2663495289488576,1.20203579
F01_seed_491,491,min_loss,60,1475,0.8,1.29941228,0.94921328,0.35019900000000004,1.3689360519692688,1.20203579
F01_seed_491,491,min_loss_ema,61,1500,0.8,1.20203579,0.94921328,0.25282251,1.2663495289488576,1.20203579
F01_seed_492,492,oracle,29,700,0.8,0.77984219,0.77984219,0.0,1.0,1.44040176
F01_seed_492,492,lasso,30,725,0.8,0.85298336,0.77984219,0.07314116999999998,1.093789706350717,1.44040176
F01_seed_492,492,final,61,1500,0.8,1.44040176,0.77984219,0.6605595700000001,1.8470426176865349,1.44040176
F01_seed_492,492,min_loss,59,1450,0.8,1.60827211,0.77984219,0.8284299199999999,2.0623045670304143,1.44040176
F01_seed_492,492,min_loss_ema,61,1500,0.8,1.44040176,0.77984219,0.6605595700000001,1.8470426176865349,1.44040176
F01_seed_493,493,oracle,31,750,0.8,0.70812545,0.70812545,0.0,1.0,1.17110049
F01_seed_493,493,lasso,31,750,0.8,0.70812545,0.70812545,0.0,1.0,1.17110049
F01_seed_493,493,final,61,1500,0.8,1.17110049,0.70812545,0.4629750399999999,1.6538037010250088,1.17110049
F01_seed_493,493,min_loss,61,1500,0.8,1.17110049,0.70812545,0.4629750399999999,1.6538037010250088,1.17110049
F01_seed_493,493,min_loss_ema,61,1500,0.8,1.17110049,0.70812545,0.4629750399999999,1.6538037010250088,1.17110049
F01_seed_494,494,oracle,38,925,0.8,0.61455408,0.61455408,0.0,1.0,1.30443917
F01_seed_494,494,lasso,33,800,0.8,0.70032715,0.61455408,0.08577307,1.139569604679868,1.30443917
F01_seed_494,494,final,61,1500,0.8,1.30443917,0.61455408,0.68988509,2.122578325409539,1.30443917
F01_seed_494,494,min_loss,61,1500,0.8,1.30443917,0.61455408,0.68988509,2.122578325409539,1.30443917
F01_seed_494,494,min_loss_ema,61,1500,0.8,1.30443917,0.61455408,0.68988509,2.122578325409539,1.30443917
F01_seed_495,495,oracle,34,825,0.8,0.65265069,0.65265069,0.0,1.0,1.2234563
F01_seed_495,495,lasso,33,800,0.8,0.70119686,0.65265069,0.048546170000000055,1.0743830823192726,1.2234563
F01_seed_495,495,final,61,1500,0.8,1.2234563,0.65265069,0.5708056100000001,1.8745958883457245,1.2234563
F01_seed_495,495,min_loss,61,1500,0.8,1.2234563,0.65265069,0.5708056100000001,1.8745958883457245,1.2234563
F01_seed_495,495,min_loss_ema,61,1500,0.8,1.2234563,0.65265069,0.5708056100000001,1.8745958883457245,1.2234563
F01_seed_496,496,oracle,28,675,0.8,0.69072305,0.69072305,0.0,1.0,1.64246724
F01_seed_496,496,lasso,30,725,0.8,0.92597161,0.69072305,0.23524855999999994,1.340583045549153,1.64246724
F01_seed_496,496,final,61,1500,0.8,1.64246724,0.69072305,0.95174419,2.3778955110879822,1.64246724
F01_seed_496,496,min_loss,61,1500,0.8,1.64246724,0.69072305,0.95174419,2.3778955110879822,1.64246724
F01_seed_496,496,min_loss_ema,61,1500,0.8,1.64246724,0.69072305,0.95174419,2.3778955110879822,1.64246724
F01_seed_497,497,oracle,24,575,0.8,0.75423409,0.75423409,0.0,1.0,2.20769522
F01_seed_497,497,lasso,30,725,0.8,1.07532299,0.75423409,0.3210889000000001,1.4257151781617299,2.20769522
F01_seed_497,497,final,61,1500,0.8,2.20769522,0.75423409,1.4534611300000002,2.9270689952505333,2.20769522
F01_seed_497,497,min_loss,60,1475,0.8,2.22967954,0.75423409,1.4754454499999998,2.9562168689564268,2.20769522
F01_seed_497,497,min_loss_ema,61,1500,0.8,2.20769522,0.75423409,1.4534611300000002,2.9270689952505333,2.20769522
F01_seed_498,498,oracle,25,600,0.8,1.13224434,1.13224434,0.0,1.0,1.72051426
F01_seed_498,498,lasso,29,700,0.8,1.19863079,1.13224434,0.06638644999999999,1.0586326181149204,1.72051426
F01_seed_498,498,final,61,1500,0.8,1.72051426,1.13224434,0.5882699200000001,1.5195609279883882,1.72051426
F01_seed_498,498,min_loss,61,1500,0.8,1.72051426,1.13224434,0.5882699200000001,1.5195609279883882,1.72051426
F01_seed_498,498,min_loss_ema,61,1500,0.8,1.72051426,1.13224434,0.5882699200000001,1.5195609279883882,1.72051426
F01_seed_499,499,oracle,25,600,0.8,0.70099534,0.70099534,0.0,1.0,1.86792559
F01_seed_499,499,lasso,28,675,0.8,0.73443608,0.70099534,0.03344074000000008,1.047704653785573,1.86792559
F01_seed_499,499,final,61,1500,0.8,1.86792559,0.70099534,1.16693025,2.664676187433714,1.86792559
F01_seed_499,499,min_loss,61,1500,0.8,1.86792559,0.70099534,1.16693025,2.664676187433714,1.86792559
F01_seed_499,499,min_loss_ema,61,1500,0.8,1.86792559,0.70099534,1.16693025,2.664676187433714,1.86792559
