config_id,seed,j0,j1,beta_true,truth,selected_last,selected_mcmc,pip_last,pip_mcmc,pip_absdiff,pip_js,softgate_last,softgate_absdiff,softgate_js,mean_last,mean_mcmc,sd_last,sd_mcmc,mean_zerr,sd_logerr,sd_ratio,moment_score,beta_skl,zero_beta_score
E02,498,35,36,0.0,0,0,0,0.0005,0.0,0.0005,0.00017326241849915846,0.002045757551951471,0.002045757551951471,0.000709466533004581,-0.002451160497361588,-0.004147389460246844,0.03281638050767043,0.03454341205346663,0.04910425377832621,0.05128904172076661,0.9500037505513187,0.10039329549909282,,0.005469018060632923
E04,498,35,36,0.0,0,0,0,0.00075,0.0,0.00075,0.0002599428691989206,0.0022191337069447092,0.0022191337069447092,0.000769646299290877,-0.002610549430508758,-0.004147389460246844,0.03638542044590001,0.03454341205346663,0.044490092132717776,0.051951289144204126,1.0533241434384328,0.0964413812769219,,0.005597982129116178
E03,498,35,36,0.0,0,0,0,0.00075,0.0,0.00075,0.0002599428691989206,0.0024341735832690056,0.0024341735832690056,0.0008442982779375607,-0.002415223925163395,-0.004147389460246844,0.03204573190871309,0.03454341205346663,0.050144584181682605,0.0750528261189673,0.9276941890445136,0.1251974103006499,,0.006664019263105992
E01,498,35,36,0.0,0,0,0,0.0005,0.0,0.0005,0.00017326241849915846,0.0022872009879612637,0.0022872009879612637,0.0007932748766791081,-0.0022948812638957576,-0.004147389460246844,0.02909818094455964,0.03454341205346663,0.053628392505055134,0.17154113750542277,0.8423653249964987,0.2251695300104779,,0.009584940293219338
E03,400,15,16,0.0,0,0,0,0.00275,0.0,0.00275,0.0009539598238785635,0.006240453510949306,0.006240453510949306,0.0021675912604723073,-0.0019218423909347995,0.0025152917299644637,0.02729133011752311,0.027699656500203746,0.16018727593224363,0.014850933360714498,0.9852584368596049,0.17503820929295813,,0.011085914014529206
E04,451,83,84,0.0,0,0,0,0.00225,0.0,0.00225,0.0007803609442979737,0.0036972972067726177,0.0036972972067726177,0.0012830318376613969,-0.00021369226897517113,-0.0014737661864850748,0.022238050270202408,0.028417734445488004,0.04434109539998944,0.24520850696451063,0.7825410040145966,0.28954960236450006,,0.011137055299568117
E02,400,15,16,0.0,0,0,0,0.003,0.0,0.003,0.0010407828618318776,0.006718641100421621,0.006718641100421621,0.002334096474740869,-0.002055615914184612,0.0025152917299644637,0.027950979241244824,0.027699656500203746,0.16501670314750733,0.009032218804487069,1.009072771364927,0.1740489219519944,,0.011540871485611774
E08,498,35,36,0.0,0,0,0,0.0005,0.0,0.0005,0.00017326241849915846,0.00043036358843804564,0.00043036358843804564,0.00014912092615492305,-0.0006151689995795959,-0.004147389460246844,0.026938326682389477,0.03454341205346663,0.10225450319311283,0.24866671538009136,0.7798395492112531,0.3509212185732042,,0.011567669420182447
E04,400,19,20,0.0,0,0,0,0.0005,0.0,0.0005,0.00017326241849915846,0.005701535415920263,0.005701535415920263,0.0019800088432058833,0.0025964295264865526,0.007440352907143162,0.04023555307995094,0.038863646018359364,0.12463890114631308,0.03469173696573535,1.0353002574164274,0.15933063811204842,,0.011917365858168449
E02,400,19,20,0.0,0,0,0,0.0005,0.0,0.0005,0.00017326241849915846,0.005335914409491474,0.005335914409491474,0.0018527880525028987,0.0020730812601949668,0.007440352907143162,0.037393898270406574,0.038863646018359364,0.1381051655153769,0.038551710630269645,0.962181691108565,0.17665687614564657,,0.01217293380439246
E02,434,87,88,0.0,0,0,0,0.005,0.0,0.005,0.0017359336281581386,0.00644509533819323,0.00644509533819323,0.002238840602112207,-0.0023407760820670846,-0.006086183366143565,0.04240381800615459,0.04030072234756015,0.09293645712875566,0.050869000143101,1.052184800029366,0.14380545727185667,,0.012293598280864146
E04,498,2,3,0.0,0,0,0,0.0055,0.0,0.0055,0.0019098787920521071,0.007979936250629076,0.007979936250629076,0.0027735574843117438,-0.0008700322319295749,0.004179195220065264,0.03473577309376826,0.03521925291656134,0.14336550608560616,0.013822806174795803,0.9862720062047146,0.15718831226040197,,0.013512643525416994
E01,434,87,88,0.0,0,0,0,0.0055,0.0,0.0055,0.0019098787920521071,0.007084698171023861,0.007084698171023861,0.002461596810768062,-0.0021076734676377597,-0.006086183366143565,0.03774260782344519,0.04030072234756015,0.0987205359990603,0.06557973895758804,0.936524118171023,0.16430027495664834,,0.013621322593644628
E04,434,15,16,0.0,0,0,0,0.006,0.0,0.006,0.002083887016397264,0.008963980201029792,0.008963980201029792,0.0031166980860711357,-0.0024171354237196695,0.00022340091405795453,0.027428672745399025,0.024440527680005743,0.10803920815284632,0.11534614732860582,1.1222614291271427,0.22338535548145214,,0.014592661604200698
E03,434,87,88,0.0,0,0,0,0.00375,0.0,0.00375,0.0013013463621144626,0.007326440556031024,0.007326440556031024,0.0025458160084375295,-0.0033596372534705436,-0.006086183366143565,0.04524358251038909,0.04030072234756015,0.06765500163021454,0.1156914169555217,1.1226491399759435,0.18334641858573625,,0.014995846831532985
E01,400,15,16,0.0,0,0,0,0.00475,0.0,0.00475,0.0016489846816796876,0.007392201441396981,0.007392201441396981,0.0025687286102475783,-0.0024847975234837056,0.0025152917299644637,0.03056709615442082,0.027699656500203746,0.18051081060529703,0.09850409508119194,1.1035185623695498,0.27901490568648896,,0.015259730349062223
E04,434,87,88,0.0,0,0,0,0.00475,0.0,0.00475,0.0016489846816796876,0.0055511056978196594,0.0055511056978196594,0.0019276615214942467,-0.0027847998991352204,-0.006086183366143565,0.04689480641770425,0.04030072234756015,0.08191869662656923,0.1515375040176692,1.1636216933547439,0.23345620064423842,,0.015446573234972102
E04,400,87,88,0.0,0,0,0,0.00675,0.0,0.00675,0.0023450176810735886,0.01195428196242921,0.01195428196242921,0.004160937512400078,0.0034045296719898326,0.003533029885464326,0.03038851392624977,0.03388490042671463,0.003792254778197222,0.1089047604209067,0.8968155306762055,0.11269701519910393,,0.015579168676368564
E03,400,87,88,0.0,0,0,0,0.0065,0.0,0.0065,0.0022579583420532885,0.012536080988822655,0.012536080988822655,0.0043643710269334925,0.0037792677496809378,0.003533029885464326,0.03097547047638469,0.03388490042671463,0.007266888450219408,0.08977385599252008,0.9141375935869035,0.09704074444273948,,0.01569174880336921
E08,451,83,84,0.0,0,0,0,0.00225,0.0,0.00225,0.0007803609442979737,0.0057144305975033735,0.0057144305975033735,0.001984496441753125,0.00022600179895643278,-0.0014737661864850748,0.01913612526213325,0.028417734445488004,0.05981361359280526,0.3954353082691761,0.6733864926838543,0.45524892186198135,,0.016695807766299635
